product_name,Rate,Review,Summary
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Terrific,very nice products ?›??? my grandfather loved it bhajans k liye bhut acha h
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Super!,Good
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Super!,Good
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",1,Very poor,Very very bad product
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",2,Moderate,Sound is very less. I don't recommend to buy. Money waste.
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Wonderful,"best speakers in this price...sound quality-goodbass-goodsubwoffer sound- goodoverall- khaternaak speaker for domestic use like family parties,?ø?????"
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",3,Does the job,I received side speaker only two not sufficient.....
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Fabulous!,Super sound quality
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",3,Just okay,Verry good ?ø??????ø??????ø??????ø???????ø???????ø??????
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",1,Useless product,Out of 4 speaker 1 is not working and in this diwali period I am not able to return it due to i am out of stationI always purchase products from Flipkart but this product does not setisfy.
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",2,Expected a better product,"Verry bad, dont like this"
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Must buy!,Nice thanks to flipkart
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Terrific purchase,good
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",5,Best in the market!,No need twice thinking.. go for it..am happy bt it's usefull for small..room/hall
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",2,Expected a better product,"Build quality is very bad, speakers and wofer  are  not covered by any net .it can be damage by any person or rat easily"
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",1,Hated it!,This product have a lot of problems
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",3,Fair,Sound is very low less than tv volume also
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",1,Not recommended at all,Very cheap sound quality
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",1,Terrible product,Don't buy this product. It has no trasformer.  Plz don't buy
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",1,Did not meet expectations,Bass is not good .
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",1,Not recommended at all,Waist of money very bad qullaty
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",2,Slightly disappointed,"Don't buy when it's price is low coming with defect all the speakers are good but the 4pin socket which we insert speakers, one phase is not working at all ?ø?????"
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",2,Expected a better product,Very bad
"Intex IT-2616 BT 55 W Bluetooth Home Theatre???ÿ???ÿ(Black, 4.1 Channel)",2,Expected a better product,SOUND IS OK BUT BASS IS NOT AS EXPECTED....THATS TOO LOW....
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,More than expected!!?ø????? This soundbar is fully worth the money. So many input options to play from. Very impressive bass and clear sound. I personally use it with my gaming setup and it gives very loud and bass rich sound with pc. Bluetooth connectivity is also great there's no disturbance in connectivity. This speakers sounds more better when connect it with Dolby atmos supported mobiles. Build Quality is overall neither Excellent either poor its overall good. Battery backup of this thing is ...
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,"This is one of the best soundbars in this price range. Excellent built quality, lovely sound quality and bass, decent enough surround sound effect. If anyone here is planning for a TV Or Laptop Mini sound bar, go for this without a second thought."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,The speaker has very attractive light which looks very good in low light rooms. The sound is pretty good and the design of the speaker is also very unique.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,"This 16w Soundbar from Wings is just awesome, Bass Quality is Superb, Battery backup is also good, Premium Look with Many functions like Calling Support system, FM Mode is also there, with play/pause, next and back music button makes it very easy to operate, it also supports play through TF,usb,and Aux, In the box Charging cable and Aux Included"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Must buy!,Amazing Sound Great Quality product Really loved it Heavy bass system Design is also good Highly recommended
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,This speaker comes with very good sound quality given its price point. The speaker comes with a decently lasting battery backup that makes it a good bluetooth speaker for outddor parties.Awesome one just go for it guys highly recommended
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Just wow!,Amazing sound quality super duper sound bass and the audio quality must buy for personal use amazing sound bar with amazing sound effects
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,"Great ergonomic design, nice compact premium design. Sound quality, bass is perfect and led colorful lights look so cool. Battery backup is also good and there is aux model and FM mode as well. It get charge quickly and get connected to Bluetooth seamlessly, in all it was worth purchasing."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific purchase,This is amazing speaker and the sound quality is really good also the RGB lights are really good and build quality is great it's battery backup is good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,"We buy and using this speaker, really it's sound quality is so awesome. The look is so attractive. We can easy to connect with phone, laptop, TV. Battery backup also very high. It's portable so we can easy to carry everywhere. It can create good atmosphere to accompany presentation by quality sounds."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,Product is really good in this price range. Sound clarity is really good but bass is not heavy its decent only. but for this price range its good.design and build quality- 5/5sound clarity and volume level- 5/5bass -4/5Bluetooth connectivity- 5/5Battery Backup - 5/5
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,"The Super Smooth Sound quality With a amazing bass on its high volume. This is compatible with mobile, laptop, and many more devices , having a nice battery backup , travel anywhere take it easily anywhere, Design and RGB too lovedd itt. This is just unique."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Product is very good and user friendly with great sound.i am in a love of this speaker . Battery back up is so good mainly the sound quality . Must try once .
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,"Good quality speaker with a solid build. Volume is pretty high with a good range of 10m. Highly recommended product. Battery backup is good, it lasts long enough. Can easily pick up calls using this speaker. Must have for parties"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,Nice Product with good sound quality.. Looks was fantastic ?ø????ø?ø????? Nice Build quality ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Excellent speaker and great build quality. Battery backup is also good and has fm. Sleek design easily fits under monitor table. Light effect is also good and Bluetooth connectivity is great. Perfect speaker for a gaming setup. Also price is decent compared to other speakers.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Perfect product!,"The quality of sound output is amazing even it sounds smooth on high volume. The RGV lights looks very good. Rhe best part is that it has FM Radio. The device is compatible with mobile, TV laptops and many more. I really love this product."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,Awesome quality it's like sterio is at my home.. I am carrying in kitchen my room any where it makes my cooking n cleaning time most lovig.. I have ordered for listening subliminal at night it works so well.. I am sleeping n enjoying my affirmations.. Guys it's quality is way better.. Clear voice.. In fact you can use for study purpose too..
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,"Sound quality good soft sound , bild quality 85%good,bass 75%good crystal clear voice, Bluetooth fast connecting,So, value for money 80%good product"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Just wow!,"Yesterday I received the product in gentle packaging, product is very awesome.Build quality gives premium feeling.Battery life is very long.Sound quality and bass is quite enough to boost in a room.Bluetooth pairing is also fast and Calling feature is good."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Brilliant,Myru powli sanam owesam  sound ?ø????? power sanam
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Good quality product,Latency issue is there. Thats the only issue of the product. Other than that it's a great mini sound bar. Absolutely value for money.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Very good bass ?ø???????ø???????ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Very Good,"Osam speaker.... Value for money,"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Pretty good,Very good sound quality.. battery backup is good ..not bad Bluetooth Box Sound
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Fabulous
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,"Wings center stage was a very nice product it's light weight and carry with anywhere easily s, sound quality is amazing, design is as much as I acpeacted , cool features and value for money"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Very nice
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Sound is no foubt great.Bass could have little bit better. Overall great product. Thanks Wings.. great competition against Mivi fort s16.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",2,Moderate,Product is not good. after 1 month not working it's  not working
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Nice product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Not recommended at all,Sound quality very bad ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Perfect product!,"Looks are stunning and sound quality is very good,when compared to other major brands in the market I feel  this is value for money product."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Awesome,Sound quality is amazingRGB Lights are more affordableBlutooth pairing was so smoothMusic play time also sufficientAlso have FM Radio ConnectionCalling & USB Function also very useful
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific purchase,At initial impression i really enjoyed this produt. From sound quality to built quality this product really providing value for your money on this budget. Only thing to test which battery life in long run otherwise at initial impression this product has turned a good value for money product for me.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Very good ?ø????? spikar
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Just wow!,JUST GO GOR IT BLINDLY. NEVER DISAPPOINT.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Excellent,Sound quality of this bluetooth speaker is really loud and clear. Bass ia well managed. After full charge it gives me around 6+ hours of battery backup. Lights looks really nice. Value for money product.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Did not meet expectations,"Product stop working after a week, such a disappointed ?ø?????? for this purchase"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Horrible,Worst product it is not even working after a couple of weeks time.... this is one of the poorest quality speakers I have ever seen.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Horrible,Don't buy this
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Brilliant,Very good product sound is very good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,Good product..?ø???????ø???????ø???????ø??????.i loved it .... sound..... bass.... volume... battery back up...all quality.......  suuuuuuuuper......... one of the best product........
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Great product in this price range ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",2,Moderate,Bluetooth and Aux not working in just 25 days of purchase. Bad customer support from company
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,Very good ?›????????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Does the job,Everything is okay except the Bluetooth. Bluetooth gets disconnected very frequently. Buy it if you are comfortable to use aux cable only. Otherwise it is a good soundbar.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Brilliant,Such a great product from the seller liked it the most value for money a must buy product interested buyer can go for it without thinking of product and it's price
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Classy product,The sound from the speaker is loud and clear. The lights in the speaker looks very astonishing and changes colour automatically. The battery backup is very good.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Classy product,Great Sound barAmazing audio quality Long battery backup High bassWorth the money Highly Recommended
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Don't waste your money,Speaker get disconnected from my pc whenever I pause the media playing. Very frustrating and flipkart just rejected my replacement request
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Nice,"I have owned JBL flip series, and Tribit budget series, even some boat, and Infinity ones too. Comparing these with this Centrestage Soundbar cum all in one bluetooth speaker. I have experienced Good sound quality while watching content and listening to Music but the battery backup and build is big let down. The FM reception is joke or I'll say its not available. The charging time is way to high and input is 1amp micro usb that too in 2022. The product is from Nagpur or Nasik, I don't recall ..."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Very poor,Keeps getting disconnected.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Wonderful,Good product clear bass tq
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,This Soundbar bar is awesome. Comes with 8w power output x 2 = 16 w power output. It's a really amazing product from the house of WINGS.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Excellent,Very nice sound
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Very good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Excellent,Toi good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific,Super cool?ø???????ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,Its is good properly  ?ø?????æ?ø???????ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Super sound bar .. Super battery backup..Super bass .. ?ø??????ø????¯
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Absolute rubbish!,Bad product I paid 1700 rupees is wasteUSB and tf slot is not working from the day firstBattery back up is very poor
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Worst experience ever!,Very bad because 4day after use finaly soun is low
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Useless product,Bad
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Not bad ...
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Classy product,Good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Very Good,Ok
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Horrible,Damage product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Excellent,The speakers are so so loud the basis very very good and the quality of the sound is just amazing the price of the speaker is so much unmatchable so it is a very very good speaker if you want up for a gaming setup
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,Bass and vocals are balance without any distortion.Battery backup is also very good.Connectivity is super fast.RGB light looks amazing.This speaker is enough for a single room to organise a party or gathering.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific purchase,Speaker is very helpfull in releasing stress and when we feel low we listen some different types of music and it gives exact sound quality what we want to listen pure sound quality and when the rgb lightining run it gives another levels satisfaction to user and i personally very loved it and it fits anywhere
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,"Sound quality of the speaker is very loud , my whole family liked the speaker , we are enjoying and specially we have bought this portable speaker to travel with this anywhere so that we can enjoy our vacation trips. Bass is very loud and good, material is hard and gives premium feel."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,Mind-blowing sound quality bass awesome ?ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Nice,Sound best but bass is low
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Nise
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,Nice speaker ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Good quality product,Sound Quality 4/5Bass 3.7/5Built Quality 3.5/5Connectivity 3/5Design 3.7/5Loudness 4/5
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Simply awesome,"Awesome This speaker is really a beast at this price rage the sound quality is lit?ø?????, just the bass is just above average at the end i would say just go for it without a second thought (just keep in mind its good for listening music its not a party speaker ) but it can boom a single room easily"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Perfect product!,Best quality. Sound and bass very clear and good.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",1,Useless product,Bad product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",2,Slightly disappointed,"aux input of the speaker is not sensitive, low volume input sound are not amplified but muted, poor product"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Excellent,Very nice product like Unboxing thanks.?ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Nice product,Good Product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Really Nice,Value for money product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Sound quality best
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Perfect product!,Super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Fabulous!,Super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Worth the money,This product is very good ?ø??????ø??????ø??????ø???????ø???????ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Good quality product,Good speaker and heavy bass
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Value-for-money,Good product.worth for Money
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Wonderful,Very good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Perfect product!,Super powerful 16w sound output ?ø????øsuper RGB?ø??????  lights calling function have brathery backup is good ?ø????? 1year Replacement warranty so love it ?ø?????? this is supported also led tv ?ø??????ø????? base is super so good ?ø???????ø??????ø?????? value for money ?›??œ??????›????????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Brilliant,Osm soundBass quality is super ?ø???????ø???????ø???????ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Super!,Very good product and flipcart Castmor support very good
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Nice,Nice product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Best in the market!,"Sound quality is good, more volume than the expected due to dual speaker."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific purchase,Super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Good quality product,Nice product nice sound clarity
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Good choice,"Good, stylish bluetooth  speaker. Bluetooth connectivity need to be improved. Bass should be improved..."
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Good choice,100% value for money product. I think the only problm is we cannot switch off lights but its ok. Good sound quality neat bass.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Delightful,No .1 sound quality.bass dest
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Wonderful,Very nice prodact super
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Worth every penny,Nice bass clear sound really like it....thank you Flipkart
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",3,Good,Ok type speaker Bass is very bad and also sound quality is bad
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Brilliant,Amazing product sound quality is awesome but fm no working.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Very Good,Super Base quality
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Awesome,Worth For it
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Fabulous!,The sound is good as expected ?ø?????? love it ?ø?????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,Excellent
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Fabulous!,This is Absolutely Fantastic quality product from Wings.I was suppose to buy JBL Go but after reading positive Ratings and reviews this Device catch my attention. ?ø??????Crystal clear Sound without cracking.?ø??????Deep Bass.?ø?????? Ergonomic Design.?ø?????? Good Battery backup.
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Terrific purchase,Nice ?ø??????
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Highly recommended,Very good product
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",4,Pretty good,"Awesome , buil quality is average , sound is average,  bass is depend on songs"
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Mind-blowing purchase,Just love this sound bar and the sound quality is fabulous
"Wings CentreStage 120 16 W Bluetooth Laptop/Desktop Speaker???ÿ???ÿ(Black, 2.0 Channel)",5,Great product,"Awesome sound Quality, and battery backup..."
